"Tr A(WL),""Tr A(LEVEL)[LOG]"",""Tr B(WL)"",""Tr B(LEVEL)[LOG]"",""Tr C(WL)"",""Tr C(LEVEL)[LOG]"",""Tr D(WL)"",""Tr D(LEVEL)[LOG]"",""Tr E(WL)"",""Tr E(LEVEL)[LOG]"",""Tr F(WL)"",""Tr F(LEVEL)[LOG]"",""Tr G(WL)"",""Tr G(LEVEL)[LOG]"""
1245.8000, -61.996, 1245.8000, -64.024,  , ,  , ,  , ,  , ,  , 
1246.0000, -61.996, 1246.0000, -64.022,  , ,  , ,  , ,  , ,  , 
1246.2000, -61.996, 1246.2000, -64.021,  , ,  , ,  , ,  , ,  , 
1246.4000, -61.995, 1246.4000, -64.019,  , ,  , ,  , ,  , ,  , 
1246.6000, -61.994, 1246.6000, -64.018,  , ,  , ,  , ,  , ,  , 
1246.8000, -61.993, 1246.8000, -64.017,  , ,  , ,  , ,  , ,  , 
1247.0000, -61.992, 1247.0000, -64.016,  , ,  , ,  , ,  , ,  , 
1247.2000, -61.992, 1247.2000, -64.016,  , ,  , ,  , ,  , ,  , 
1247.4000, -61.992, 1247.4000, -64.016,  , ,  , ,  , ,  , ,  , 
1247.6000, -61.993, 1247.6000, -64.017,  , ,  , ,  , ,  , ,  , 
1247.8000, -61.993, 1247.8000, -64.016,  , ,  , ,  , ,  , ,  , 
1248.0000, -61.993, 1248.0000, -64.014,  , ,  , ,  , ,  , ,  , 
1248.2000, -61.994, 1248.2000, -64.012,  , ,  , ,  , ,  , ,  , 
1248.4000, -61.996, 1248.4000, -64.012,  , ,  , ,  , ,  , ,  , 
1248.6000, -61.997, 1248.6000, -64.012,  , ,  , ,  , ,  , ,  , 
1248.8000, -61.998, 1248.8000, -64.012,  , ,  , ,  , ,  , ,  , 
1249.0000, -61.999, 1249.0000, -64.011,  , ,  , ,  , ,  , ,  , 
1249.2000, -61.999, 1249.2000, -64.010,  , ,  , ,  , ,  , ,  , 
1249.4000, -61.998, 1249.4000, -64.009,  , ,  , ,  , ,  , ,  , 
1249.6000, -61.998, 1249.6000, -64.008,  , ,  , ,  , ,  , ,  , 
1249.8000, -61.999, 1249.8000, -64.008,  , ,  , ,  , ,  , ,  , 
1250.0000, -61.999, 1250.0000, -64.009,  , ,  , ,  , ,  , ,  , 
1250.2000, -61.998, 1250.2000, -64.009,  , ,  , ,  , ,  , ,  , 
1250.4000, -61.996, 1250.4000, -64.008,  , ,  , ,  , ,  , ,  , 
1250.6000, -61.994, 1250.6000, -64.007,  , ,  , ,  , ,  , ,  , 
1250.8000, -61.993, 1250.8000, -64.006,  , ,  , ,  , ,  , ,  , 
1251.0000, -61.992, 1251.0000, -64.004,  , ,  , ,  , ,  , ,  , 
1251.2000, -61.991, 1251.2000, -64.002,  , ,  , ,  , ,  , ,  , 
1251.4000, -61.990, 1251.4000, -64.001,  , ,  , ,  , ,  , ,  , 
1251.6000, -61.989, 1251.6000, -64.000,  , ,  , ,  , ,  , ,  , 
1251.8000, -61.988, 1251.8000, -63.999,  , ,  , ,  , ,  , ,  , 
1252.0000, -61.987, 1252.0000, -63.997,  , ,  , ,  , ,  , ,  , 
1252.2000, -61.986, 1252.2000, -63.994,  , ,  , ,  , ,  , ,  , 
1252.4000, -61.987, 1252.4000, -63.992,  , ,  , ,  , ,  , ,  , 
1252.6000, -61.987, 1252.6000, -63.991,  , ,  , ,  , ,  , ,  , 
1252.8000, -61.986, 1252.8000, -63.989,  , ,  , ,  , ,  , ,  , 
1253.0000, -61.985, 1253.0000, -63.987,  , ,  , ,  , ,  , ,  , 
1253.2000, -61.985, 1253.2000, -63.984,  , ,  , ,  , ,  , ,  , 
1253.4000, -61.984, 1253.4000, -63.982,  , ,  , ,  , ,  , ,  , 
1253.6000, -61.983, 1253.6000, -63.980,  , ,  , ,  , ,  , ,  , 
1253.8000, -61.983, 1253.8000, -63.978,  , ,  , ,  , ,  , ,  , 
1254.0000, -61.982, 1254.0000, -63.976,  , ,  , ,  , ,  , ,  , 
1254.2000, -61.982, 1254.2000, -63.974,  , ,  , ,  , ,  , ,  , 
1254.4000, -61.980, 1254.4000, -63.972,  , ,  , ,  , ,  , ,  , 
1254.6000, -61.979, 1254.6000, -63.971,  , ,  , ,  , ,  , ,  , 
1254.8000, -61.979, 1254.8000, -63.969,  , ,  , ,  , ,  , ,  , 
1255.0000, -61.978, 1255.0000, -63.968,  , ,  , ,  , ,  , ,  , 
1255.2000, -61.976, 1255.2000, -63.967,  , ,  , ,  , ,  , ,  , 
1255.4000, -61.975, 1255.4000, -63.967,  , ,  , ,  , ,  , ,  , 
1255.6000, -61.973, 1255.6000, -63.966,  , ,  , ,  , ,  , ,  , 
1255.8000, -61.971, 1255.8000, -63.964,  , ,  , ,  , ,  , ,  , 
1256.0000, -61.969, 1256.0000, -63.962,  , ,  , ,  , ,  , ,  , 
1256.2000, -61.967, 1256.2000, -63.960,  , ,  , ,  , ,  , ,  , 
1256.4000, -61.965, 1256.4000, -63.959,  , ,  , ,  , ,  , ,  , 
1256.6000, -61.964, 1256.6000, -63.956,  , ,  , ,  , ,  , ,  , 
1256.8000, -61.963, 1256.8000, -63.954,  , ,  , ,  , ,  , ,  , 
1257.0000, -61.962, 1257.0000, -63.952,  , ,  , ,  , ,  , ,  , 
1257.2000, -61.962, 1257.2000, -63.950,  , ,  , ,  , ,  , ,  , 
1257.4000, -61.962, 1257.4000, -63.947,  , ,  , ,  , ,  , ,  , 
1257.6000, -61.963, 1257.6000, -63.945,  , ,  , ,  , ,  , ,  , 
1257.8000, -61.964, 1257.8000, -63.943,  , ,  , ,  , ,  , ,  , 
1258.0000, -61.964, 1258.0000, -63.941,  , ,  , ,  , ,  , ,  , 
1258.2000, -61.963, 1258.2000, -63.939,  , ,  , ,  , ,  , ,  , 
1258.4000, -61.963, 1258.4000, -63.937,  , ,  , ,  , ,  , ,  , 
1258.6000, -61.962, 1258.6000, -63.935,  , ,  , ,  , ,  , ,  , 
1258.8000, -61.963, 1258.8000, -63.933,  , ,  , ,  , ,  , ,  , 
1259.0000, -61.963, 1259.0000, -63.932,  , ,  , ,  , ,  , ,  , 
1259.2000, -61.962, 1259.2000, -63.930,  , ,  , ,  , ,  , ,  , 
1259.4000, -61.960, 1259.4000, -63.929,  , ,  , ,  , ,  , ,  , 
1259.6000, -61.959, 1259.6000, -63.927,  , ,  , ,  , ,  , ,  , 
1259.8000, -61.958, 1259.8000, -63.925,  , ,  , ,  , ,  , ,  , 
1260.0000, -61.957, 1260.0000, -63.924,  , ,  , ,  , ,  , ,  , 
1260.2000, -61.956, 1260.2000, -63.922,  , ,  , ,  , ,  , ,  , 
1260.4000, -61.955, 1260.4000, -63.921,  , ,  , ,  , ,  , ,  , 
1260.6000, -61.954, 1260.6000, -63.921,  , ,  , ,  , ,  , ,  , 
1260.8000, -61.955, 1260.8000, -63.921,  , ,  , ,  , ,  , ,  , 
1261.0000, -61.954, 1261.0000, -63.920,  , ,  , ,  , ,  , ,  , 
1261.2000, -61.954, 1261.2000, -63.918,  , ,  , ,  , ,  , ,  , 
1261.4000, -61.954, 1261.4000, -63.918,  , ,  , ,  , ,  , ,  , 
1261.6000, -61.954, 1261.6000, -63.916,  , ,  , ,  , ,  , ,  , 
1261.8000, -61.954, 1261.8000, -63.915,  , ,  , ,  , ,  , ,  , 
1262.0000, -61.953, 1262.0000, -63.914,  , ,  , ,  , ,  , ,  , 
1262.2000, -61.953, 1262.2000, -63.913,  , ,  , ,  , ,  , ,  , 
1262.4000, -61.953, 1262.4000, -63.912,  , ,  , ,  , ,  , ,  , 
1262.6000, -61.951, 1262.6000, -63.909,  , ,  , ,  , ,  , ,  , 
1262.8000, -61.949, 1262.8000, -63.906,  , ,  , ,  , ,  , ,  , 
1263.0000, -61.947, 1263.0000, -63.903,  , ,  , ,  , ,  , ,  , 
1263.2000, -61.945, 1263.2000, -63.899,  , ,  , ,  , ,  , ,  , 
1263.4000, -61.944, 1263.4000, -63.896,  , ,  , ,  , ,  , ,  , 
1263.6000, -61.943, 1263.6000, -63.893,  , ,  , ,  , ,  , ,  , 
1263.8000, -61.942, 1263.8000, -63.892,  , ,  , ,  , ,  , ,  , 
1264.0000, -61.940, 1264.0000, -63.891,  , ,  , ,  , ,  , ,  , 
1264.2000, -61.939, 1264.2000, -63.889,  , ,  , ,  , ,  , ,  , 
1264.4000, -61.937, 1264.4000, -63.887,  , ,  , ,  , ,  , ,  , 
1264.6000, -61.935, 1264.6000, -63.884,  , ,  , ,  , ,  , ,  , 
1264.8000, -61.935, 1264.8000, -63.881,  , ,  , ,  , ,  , ,  , 
1265.0000, -61.933, 1265.0000, -63.879,  , ,  , ,  , ,  , ,  , 
1265.2000, -61.932, 1265.2000, -63.878,  , ,  , ,  , ,  , ,  , 
1265.4000, -61.929, 1265.4000, -63.877,  , ,  , ,  , ,  , ,  , 
1265.6000, -61.927, 1265.6000, -63.876,  , ,  , ,  , ,  , ,  , 
1265.8000, -61.925, 1265.8000, -63.873,  , ,  , ,  , ,  , ,  , 
1266.0000, -61.923, 1266.0000, -63.870,  , ,  , ,  , ,  , ,  , 
1266.2000, -61.921, 1266.2000, -63.866,  , ,  , ,  , ,  , ,  , 
1266.4000, -61.920, 1266.4000, -63.863,  , ,  , ,  , ,  , ,  , 
1266.6000, -61.919, 1266.6000, -63.860,  , ,  , ,  , ,  , ,  , 
1266.8000, -61.918, 1266.8000, -63.857,  , ,  , ,  , ,  , ,  , 
1267.0000, -61.917, 1267.0000, -63.855,  , ,  , ,  , ,  , ,  , 
1267.2000, -61.916, 1267.2000, -63.853,  , ,  , ,  , ,  , ,  , 
1267.4000, -61.915, 1267.4000, -63.851,  , ,  , ,  , ,  , ,  , 
1267.6000, -61.914, 1267.6000, -63.848,  , ,  , ,  , ,  , ,  , 
1267.8000, -61.915, 1267.8000, -63.846,  , ,  , ,  , ,  , ,  , 
1268.0000, -61.916, 1268.0000, -63.844,  , ,  , ,  , ,  , ,  , 
1268.2000, -61.917, 1268.2000, -63.843,  , ,  , ,  , ,  , ,  , 
1268.4000, -61.916, 1268.4000, -63.842,  , ,  , ,  , ,  , ,  , 
1268.6000, -61.916, 1268.6000, -63.840,  , ,  , ,  , ,  , ,  , 
1268.8000, -61.916, 1268.8000, -63.839,  , ,  , ,  , ,  , ,  , 
1269.0000, -61.915, 1269.0000, -63.839,  , ,  , ,  , ,  , ,  , 
1269.2000, -61.915, 1269.2000, -63.838,  , ,  , ,  , ,  , ,  , 
1269.4000, -61.915, 1269.4000, -63.836,  , ,  , ,  , ,  , ,  , 
1269.6000, -61.916, 1269.6000, -63.835,  , ,  , ,  , ,  , ,  , 
1269.8000, -61.916, 1269.8000, -63.834,  , ,  , ,  , ,  , ,  , 
1270.0000, -61.915, 1270.0000, -63.833,  , ,  , ,  , ,  , ,  , 
1270.2000, -61.916, 1270.2000, -63.831,  , ,  , ,  , ,  , ,  , 
1270.4000, -61.916, 1270.4000, -63.829,  , ,  , ,  , ,  , ,  , 
1270.6000, -61.916, 1270.6000, -63.829,  , ,  , ,  , ,  , ,  , 
1270.8000, -61.915, 1270.8000, -63.828,  , ,  , ,  , ,  , ,  , 
1271.0000, -61.914, 1271.0000, -63.826,  , ,  , ,  , ,  , ,  , 
1271.2000, -61.913, 1271.2000, -63.824,  , ,  , ,  , ,  , ,  , 
1271.4000, -61.913, 1271.4000, -63.823,  , ,  , ,  , ,  , ,  , 
1271.6000, -61.912, 1271.6000, -63.821,  , ,  , ,  , ,  , ,  , 
1271.8000, -61.910, 1271.8000, -63.819,  , ,  , ,  , ,  , ,  , 
1272.0000, -61.910, 1272.0000, -63.816,  , ,  , ,  , ,  , ,  , 
1272.2000, -61.908, 1272.2000, -63.815,  , ,  , ,  , ,  , ,  , 
1272.4000, -61.908, 1272.4000, -63.813,  , ,  , ,  , ,  , ,  , 
1272.6000, -61.908, 1272.6000, -63.811,  , ,  , ,  , ,  , ,  , 
1272.8000, -61.908, 1272.8000, -63.807,  , ,  , ,  , ,  , ,  , 
1273.0000, -61.907, 1273.0000, -63.804,  , ,  , ,  , ,  , ,  , 
1273.2000, -61.907, 1273.2000, -63.802,  , ,  , ,  , ,  , ,  , 
1273.4000, -61.906, 1273.4000, -63.799,  , ,  , ,  , ,  , ,  , 
1273.6000, -61.906, 1273.6000, -63.797,  , ,  , ,  , ,  , ,  , 
1273.8000, -61.907, 1273.8000, -63.796,  , ,  , ,  , ,  , ,  , 
1274.0000, -61.907, 1274.0000, -63.795,  , ,  , ,  , ,  , ,  , 
1274.2000, -61.906, 1274.2000, -63.793,  , ,  , ,  , ,  , ,  , 
1274.4000, -61.905, 1274.4000, -63.792,  , ,  , ,  , ,  , ,  , 
1274.6000, -61.903, 1274.6000, -63.790,  , ,  , ,  , ,  , ,  , 
1274.8000, -61.903, 1274.8000, -63.788,  , ,  , ,  , ,  , ,  , 
1275.0000, -61.902, 1275.0000, -63.787,  , ,  , ,  , ,  , ,  , 
1275.2000, -61.900, 1275.2000, -63.786,  , ,  , ,  , ,  , ,  , 
1275.4000, -61.899, 1275.4000, -63.785,  , ,  , ,  , ,  , ,  , 
1275.6000, -61.898, 1275.6000, -63.783,  , ,  , ,  , ,  , ,  , 
1275.8000, -61.897, 1275.8000, -63.781,  , ,  , ,  , ,  , ,  , 
1276.0000, -61.895, 1276.0000, -63.778,  , ,  , ,  , ,  , ,  , 
1276.2000, -61.894, 1276.2000, -63.776,  , ,  , ,  , ,  , ,  , 
1276.4000, -61.895, 1276.4000, -63.774,  , ,  , ,  , ,  , ,  , 
1276.6000, -61.898, 1276.6000, -63.773,  , ,  , ,  , ,  , ,  , 
1276.8000, -61.898, 1276.8000, -63.773,  , ,  , ,  , ,  , ,  , 
1277.0000, -61.898, 1277.0000, -63.773,  , ,  , ,  , ,  , ,  , 
1277.2000, -61.898, 1277.2000, -63.771,  , ,  , ,  , ,  , ,  , 
1277.4000, -61.898, 1277.4000, -63.769,  , ,  , ,  , ,  , ,  , 
1277.6000, -61.899, 1277.6000, -63.768,  , ,  , ,  , ,  , ,  , 
1277.8000, -61.899, 1277.8000, -63.766,  , ,  , ,  , ,  , ,  , 
1278.0000, -61.900, 1278.0000, -63.765,  , ,  , ,  , ,  , ,  , 
1278.2000, -61.900, 1278.2000, -63.763,  , ,  , ,  , ,  , ,  , 
1278.4000, -61.899, 1278.4000, -63.762,  , ,  , ,  , ,  , ,  , 
1278.6000, -61.898, 1278.6000, -63.760,  , ,  , ,  , ,  , ,  , 
1278.8000, -61.899, 1278.8000, -63.757,  , ,  , ,  , ,  , ,  , 
1279.0000, -61.900, 1279.0000, -63.754,  , ,  , ,  , ,  , ,  , 
1279.2000, -61.900, 1279.2000, -63.750,  , ,  , ,  , ,  , ,  , 
1279.4000, -61.900, 1279.4000, -63.748,  , ,  , ,  , ,  , ,  , 
1279.6000, -61.899, 1279.6000, -63.745,  , ,  , ,  , ,  , ,  , 
1279.8000, -61.899, 1279.8000, -63.744,  , ,  , ,  , ,  , ,  , 
1280.0000, -61.899, 1280.0000, -63.742,  , ,  , ,  , ,  , ,  , 
1280.2000, -61.898, 1280.2000, -63.740,  , ,  , ,  , ,  , ,  , 
1280.4000, -61.896, 1280.4000, -63.739,  , ,  , ,  , ,  , ,  , 
1280.6000, -61.894, 1280.6000, -63.737,  , ,  , ,  , ,  , ,  , 
1280.8000, -61.892, 1280.8000, -63.734,  , ,  , ,  , ,  , ,  , 
1281.0000, -61.891, 1281.0000, -63.733,  , ,  , ,  , ,  , ,  , 
1281.2000, -61.890, 1281.2000, -63.731,  , ,  , ,  , ,  , ,  , 
1281.4000, -61.889, 1281.4000, -63.730,  , ,  , ,  , ,  , ,  , 
1281.6000, -61.889, 1281.6000, -63.728,  , ,  , ,  , ,  , ,  , 
1281.8000, -61.887, 1281.8000, -63.727,  , ,  , ,  , ,  , ,  , 
1282.0000, -61.886, 1282.0000, -63.725,  , ,  , ,  , ,  , ,  , 
1282.2000, -61.885, 1282.2000, -63.723,  , ,  , ,  , ,  , ,  , 
1282.4000, -61.885, 1282.4000, -63.721,  , ,  , ,  , ,  , ,  , 
1282.6000, -61.884, 1282.6000, -63.719,  , ,  , ,  , ,  , ,  , 
1282.8000, -61.884, 1282.8000, -63.719,  , ,  , ,  , ,  , ,  , 
1283.0000, -61.884, 1283.0000, -63.719,  , ,  , ,  , ,  , ,  , 
1283.2000, -61.884, 1283.2000, -63.719,  , ,  , ,  , ,  , ,  , 
1283.4000, -61.883, 1283.4000, -63.718,  , ,  , ,  , ,  , ,  , 
1283.6000, -61.882, 1283.6000, -63.716,  , ,  , ,  , ,  , ,  , 
1283.8000, -61.882, 1283.8000, -63.714,  , ,  , ,  , ,  , ,  , 
1284.0000, -61.883, 1284.0000, -63.712,  , ,  , ,  , ,  , ,  , 
1284.2000, -61.884, 1284.2000, -63.711,  , ,  , ,  , ,  , ,  , 
1284.4000, -61.884, 1284.4000, -63.710,  , ,  , ,  , ,  , ,  , 
1284.6000, -61.885, 1284.6000, -63.708,  , ,  , ,  , ,  , ,  , 
1284.8000, -61.886, 1284.8000, -63.706,  , ,  , ,  , ,  , ,  , 
1285.0000, -61.885, 1285.0000, -63.703,  , ,  , ,  , ,  , ,  , 
1285.2000, -61.884, 1285.2000, -63.699,  , ,  , ,  , ,  , ,  , 
1285.4000, -61.884, 1285.4000, -63.697,  , ,  , ,  , ,  , ,  , 
1285.6000, -61.884, 1285.6000, -63.695,  , ,  , ,  , ,  , ,  , 
1285.8000, -61.883, 1285.8000, -63.694,  , ,  , ,  , ,  , ,  , 
1286.0000, -61.882, 1286.0000, -63.693,  , ,  , ,  , ,  , ,  , 
1286.2000, -61.881, 1286.2000, -63.691,  , ,  , ,  , ,  , ,  , 
1286.4000, -61.882, 1286.4000, -63.688,  , ,  , ,  , ,  , ,  , 
1286.6000, -61.882, 1286.6000, -63.686,  , ,  , ,  , ,  , ,  , 
1286.8000, -61.882, 1286.8000, -63.683,  , ,  , ,  , ,  , ,  , 
1287.0000, -61.882, 1287.0000, -63.681,  , ,  , ,  , ,  , ,  , 
1287.2000, -61.882, 1287.2000, -63.680,  , ,  , ,  , ,  , ,  , 
1287.4000, -61.882, 1287.4000, -63.678,  , ,  , ,  , ,  , ,  , 
1287.6000, -61.882, 1287.6000, -63.676,  , ,  , ,  , ,  , ,  , 
1287.8000, -61.881, 1287.8000, -63.675,  , ,  , ,  , ,  , ,  , 
1288.0000, -61.881, 1288.0000, -63.674,  , ,  , ,  , ,  , ,  , 
1288.2000, -61.880, 1288.2000, -63.673,  , ,  , ,  , ,  , ,  , 
1288.4000, -61.879, 1288.4000, -63.671,  , ,  , ,  , ,  , ,  , 
1288.6000, -61.877, 1288.6000, -63.670,  , ,  , ,  , ,  , ,  , 
1288.8000, -61.876, 1288.8000, -63.669,  , ,  , ,  , ,  , ,  , 
1289.0000, -61.874, 1289.0000, -63.668,  , ,  , ,  , ,  , ,  , 
1289.2000, -61.873, 1289.2000, -63.667,  , ,  , ,  , ,  , ,  , 
1289.4000, -61.873, 1289.4000, -63.666,  , ,  , ,  , ,  , ,  , 
1289.6000, -61.873, 1289.6000, -63.665,  , ,  , ,  , ,  , ,  , 
1289.8000, -61.872, 1289.8000, -63.663,  , ,  , ,  , ,  , ,  , 
1290.0000, -61.871, 1290.0000, -63.660,  , ,  , ,  , ,  , ,  , 
1290.2000, -61.870, 1290.2000, -63.658,  , ,  , ,  , ,  , ,  , 
1290.4000, -61.868, 1290.4000, -63.656,  , ,  , ,  , ,  , ,  , 
1290.6000, -61.867, 1290.6000, -63.654,  , ,  , ,  , ,  , ,  , 
1290.8000, -61.866, 1290.8000, -63.652,  , ,  , ,  , ,  , ,  , 
1291.0000, -61.865, 1291.0000, -63.650,  , ,  , ,  , ,  , ,  , 
1291.2000, -61.866, 1291.2000, -63.647,  , ,  , ,  , ,  , ,  , 
1291.4000, -61.866, 1291.4000, -63.644,  , ,  , ,  , ,  , ,  , 
1291.6000, -61.865, 1291.6000, -63.642,  , ,  , ,  , ,  , ,  , 
1291.8000, -61.864, 1291.8000, -63.640,  , ,  , ,  , ,  , ,  , 
1292.0000, -61.864, 1292.0000, -63.637,  , ,  , ,  , ,  , ,  , 
1292.2000, -61.865, 1292.2000, -63.635,  , ,  , ,  , ,  , ,  , 
1292.4000, -61.866, 1292.4000, -63.633,  , ,  , ,  , ,  , ,  , 
1292.6000, -61.866, 1292.6000, -63.632,  , ,  , ,  , ,  , ,  , 
1292.8000, -61.867, 1292.8000, -63.630,  , ,  , ,  , ,  , ,  , 
1293.0000, -61.867, 1293.0000, -63.627,  , ,  , ,  , ,  , ,  , 
1293.2000, -61.866, 1293.2000, -63.626,  , ,  , ,  , ,  , ,  , 
1293.4000, -61.866, 1293.4000, -63.625,  , ,  , ,  , ,  , ,  , 
1293.6000, -61.867, 1293.6000, -63.624,  , ,  , ,  , ,  , ,  , 
1293.8000, -61.867, 1293.8000, -63.621,  , ,  , ,  , ,  , ,  , 
1294.0000, -61.866, 1294.0000, -63.619,  , ,  , ,  , ,  , ,  , 
1294.2000, -61.866, 1294.2000, -63.617,  , ,  , ,  , ,  , ,  , 
1294.4000, -61.866, 1294.4000, -63.616,  , ,  , ,  , ,  , ,  , 
1294.6000, -61.866, 1294.6000, -63.614,  , ,  , ,  , ,  , ,  , 
1294.8000, -61.865, 1294.8000, -63.614,  , ,  , ,  , ,  , ,  , 
1295.0000, -61.866, 1295.0000, -63.613,  , ,  , ,  , ,  , ,  , 
1295.2000, -61.867, 1295.2000, -63.612,  , ,  , ,  , ,  , ,  , 
1295.4000, -61.866, 1295.4000, -63.611,  , ,  , ,  , ,  , ,  , 
1295.6000, -61.866, 1295.6000, -63.610,  , ,  , ,  , ,  , ,  , 
1295.8000, -61.866, 1295.8000, -63.611,  , ,  , ,  , ,  , ,  , 
1296.0000, -61.866, 1296.0000, -63.612,  , ,  , ,  , ,  , ,  , 
1296.2000, -61.867, 1296.2000, -63.612,  , ,  , ,  , ,  , ,  , 
1296.4000, -61.867, 1296.4000, -63.611,  , ,  , ,  , ,  , ,  , 
1296.6000, -61.869, 1296.6000, -63.612,  , ,  , ,  , ,  , ,  , 
1296.8000, -61.869, 1296.8000, -63.612,  , ,  , ,  , ,  , ,  , 
1297.0000, -61.869, 1297.0000, -63.609,  , ,  , ,  , ,  , ,  , 
1297.2000, -61.869, 1297.2000, -63.607,  , ,  , ,  , ,  , ,  , 
1297.4000, -61.870, 1297.4000, -63.606,  , ,  , ,  , ,  , ,  , 
1297.6000, -61.870, 1297.6000, -63.605,  , ,  , ,  , ,  , ,  , 
1297.8000, -61.870, 1297.8000, -63.602,  , ,  , ,  , ,  , ,  , 
1298.0000, -61.871, 1298.0000, -63.599,  , ,  , ,  , ,  , ,  , 
1298.2000, -61.873, 1298.2000, -63.597,  , ,  , ,  , ,  , ,  , 
1298.4000, -61.873, 1298.4000, -63.594,  , ,  , ,  , ,  , ,  , 
1298.6000, -61.874, 1298.6000, -63.592,  , ,  , ,  , ,  , ,  , 
1298.8000, -61.874, 1298.8000, -63.592,  , ,  , ,  , ,  , ,  , 
1299.0000, -61.874, 1299.0000, -63.592,  , ,  , ,  , ,  , ,  , 
1299.2000, -61.876, 1299.2000, -63.593,  , ,  , ,  , ,  , ,  , 
1299.4000, -61.877, 1299.4000, -63.591,  , ,  , ,  , ,  , ,  , 
1299.6000, -61.878, 1299.6000, -63.590,  , ,  , ,  , ,  , ,  , 
1299.8000, -61.879, 1299.8000, -63.589,  , ,  , ,  , ,  , ,  , 
1300.0000, -61.879, 1300.0000, -63.590,  , ,  , ,  , ,  , ,  , 
1300.2000, -61.880, 1300.2000, -63.589,  , ,  , ,  , ,  , ,  , 
1300.4000, -61.881, 1300.4000, -63.589,  , ,  , ,  , ,  , ,  , 
1300.6000, -61.882, 1300.6000, -63.587,  , ,  , ,  , ,  , ,  , 
1300.8000, -61.883, 1300.8000, -63.585,  , ,  , ,  , ,  , ,  , 
1301.0000, -61.884, 1301.0000, -63.582,  , ,  , ,  , ,  , ,  , 
1301.2000, -61.883, 1301.2000, -63.580,  , ,  , ,  , ,  , ,  , 
1301.4000, -61.882, 1301.4000, -63.578,  , ,  , ,  , ,  , ,  , 
1301.6000, -61.882, 1301.6000, -63.576,  , ,  , ,  , ,  , ,  , 
1301.8000, -61.882, 1301.8000, -63.574,  , ,  , ,  , ,  , ,  , 
1302.0000, -61.882, 1302.0000, -63.572,  , ,  , ,  , ,  , ,  , 
1302.2000, -61.881, 1302.2000, -63.570,  , ,  , ,  , ,  , ,  , 
1302.4000, -61.879, 1302.4000, -63.567,  , ,  , ,  , ,  , ,  , 
1302.6000, -61.878, 1302.6000, -63.564,  , ,  , ,  , ,  , ,  , 
1302.8000, -61.877, 1302.8000, -63.563,  , ,  , ,  , ,  , ,  , 
1303.0000, -61.876, 1303.0000, -63.562,  , ,  , ,  , ,  , ,  , 
1303.2000, -61.876, 1303.2000, -63.562,  , ,  , ,  , ,  , ,  , 
1303.4000, -61.876, 1303.4000, -63.560,  , ,  , ,  , ,  , ,  , 
1303.6000, -61.875, 1303.6000, -63.559,  , ,  , ,  , ,  , ,  , 
1303.8000, -61.875, 1303.8000, -63.558,  , ,  , ,  , ,  , ,  , 
1304.0000, -61.875, 1304.0000, -63.557,  , ,  , ,  , ,  , ,  , 
1304.2000, -61.875, 1304.2000, -63.557,  , ,  , ,  , ,  , ,  , 
1304.4000, -61.876, 1304.4000, -63.558,  , ,  , ,  , ,  , ,  , 
1304.6000, -61.875, 1304.6000, -63.558,  , ,  , ,  , ,  , ,  , 
1304.8000, -61.875, 1304.8000, -63.557,  , ,  , ,  , ,  , ,  , 
1305.0000, -61.875, 1305.0000, -63.556,  , ,  , ,  , ,  , ,  , 
1305.2000, -61.874, 1305.2000, -63.555,  , ,  , ,  , ,  , ,  , 
1305.4000, -61.874, 1305.4000, -63.555,  , ,  , ,  , ,  , ,  , 
1305.6000, -61.874, 1305.6000, -63.553,  , ,  , ,  , ,  , ,  , 
1305.8000, -61.873, 1305.8000, -63.552,  , ,  , ,  , ,  , ,  , 
1306.0000, -61.873, 1306.0000, -63.550,  , ,  , ,  , ,  , ,  , 
1306.2000, -61.874, 1306.2000, -63.549,  , ,  , ,  , ,  , ,  , 
1306.4000, -61.875, 1306.4000, -63.548,  , ,  , ,  , ,  , ,  , 
1306.6000, -61.875, 1306.6000, -63.546,  , ,  , ,  , ,  , ,  , 
1306.8000, -61.875, 1306.8000, -63.545,  , ,  , ,  , ,  , ,  , 
1307.0000, -61.876, 1307.0000, -63.543,  , ,  , ,  , ,  , ,  , 
1307.2000, -61.876, 1307.2000, -63.541,  , ,  , ,  , ,  , ,  , 
1307.4000, -61.877, 1307.4000, -63.539,  , ,  , ,  , ,  , ,  , 
1307.6000, -61.878, 1307.6000, -63.538,  , ,  , ,  , ,  , ,  , 
1307.8000, -61.879, 1307.8000, -63.538,  , ,  , ,  , ,  , ,  , 
1308.0000, -61.878, 1308.0000, -63.537,  , ,  , ,  , ,  , ,  , 
1308.2000, -61.877, 1308.2000, -63.535,  , ,  , ,  , ,  , ,  , 
1308.4000, -61.875, 1308.4000, -63.533,  , ,  , ,  , ,  , ,  , 
1308.6000, -61.876, 1308.6000, -63.534,  , ,  , ,  , ,  , ,  , 
1308.8000, -61.876, 1308.8000, -63.533,  , ,  , ,  , ,  , ,  , 
1309.0000, -61.876, 1309.0000, -63.532,  , ,  , ,  , ,  , ,  , 
1309.2000, -61.878, 1309.2000, -63.530,  , ,  , ,  , ,  , ,  , 
1309.4000, -61.878, 1309.4000, -63.529,  , ,  , ,  , ,  , ,  , 
1309.6000, -61.878, 1309.6000, -63.528,  , ,  , ,  , ,  , ,  , 
